,date,open,close,high,low,volume,code
37,2001-10-24,-160.451,-160.615,-160.448,-160.748,40682.39,sh600519
38,2001-10-25,-160.643,-160.789,-160.625,-160.793,16036.86,sh600519
39,2001-10-26,-160.821,-160.768,-160.75,-160.871,9002.2,sh600519
40,2001-10-29,-160.789,-160.714,-160.656,-160.789,4587.86,sh600519
41,2001-10-30,-160.723,-160.768,-160.681,-160.782,3484.17,sh600519
42,2001-10-31,-160.768,-160.759,-160.752,-160.803,4762.47,sh600519
43,2001-11-01,-160.759,-160.666,-160.654,-160.777,6643.03,sh600519
44,2001-11-02,-160.718,-160.704,-160.64,-160.739,3435.2,sh600519
45,2001-11-05,-160.768,-160.785,-160.721,-160.821,3690.76,sh600519
46,2001-11-06,-160.803,-160.741,-160.714,-160.817,2609.31,sh600519
47,2001-11-07,-160.768,-160.972,-160.768,-160.981,9325.38,sh600519
48,2001-11-08,-161.061,-160.999,-160.965,-161.127,7402.16,sh600519
49,2001-11-09,-160.999,-160.919,-160.86,-161.063,3760.76,sh600519
50,2001-11-12,-160.874,-161.016,-160.874,-161.031,2683.33,sh600519
51,2001-11-13,-161.073,-161.009,-160.999,-161.086,2673.81,sh600519
52,2001-11-14,-161.009,-161.008,-160.945,-161.009,769.0,sh600519
53,2001-11-15,-161.008,-161.002,-160.981,-161.034,2193.45,sh600519
54,2001-11-16,-160.554,-160.929,-160.554,-160.947,9954.7,sh600519
55,2001-11-19,-160.919,-160.759,-160.753,-160.928,3734.61,sh600519
56,2001-11-20,-160.732,-160.7,-160.673,-160.785,8069.08,sh600519
57,2001-11-21,-160.682,-160.736,-160.679,-160.785,5114.42,sh600519
58,2001-11-22,-160.729,-160.746,-160.714,-160.784,4198.79,sh600519
59,2001-11-23,-160.766,-160.771,-160.723,-160.807,3960.9,sh600519
60,2001-11-26,-160.768,-160.837,-160.768,-160.856,3100.99,sh600519
61,2001-11-27,-160.842,-160.768,-160.755,-160.842,2569.48,sh600519
62,2001-11-28,-160.759,-160.759,-160.698,-160.785,3773.62,sh600519
63,2001-11-29,-160.766,-160.798,-160.732,-160.801,3046.18,sh600519
64,2001-11-30,-160.798,-160.707,-160.688,-160.803,4070.97,sh600519
65,2001-12-03,-160.705,-160.56,-160.542,-160.707,16037.05,sh600519
66,2001-12-04,-160.546,-160.553,-160.542,-160.624,6894.99,sh600519
67,2001-12-05,-160.412,-160.59,-160.412,-160.597,15028.35,sh600519
68,2001-12-06,-160.608,-160.579,-160.537,-160.625,6372.22,sh600519
69,2001-12-07,-160.572,-160.615,-160.554,-160.625,3908.2,sh600519
70,2001-12-10,-160.59,-160.592,-160.576,-160.641,4161.56,sh600519
71,2001-12-11,-160.59,-160.654,-160.59,-160.659,3580.02,sh600519
72,2001-12-12,-160.661,-160.631,-160.572,-160.661,4632.67,sh600519
73,2001-12-13,-160.659,-160.721,-160.595,-160.732,3540.45,sh600519
74,2001-12-14,-160.764,-160.732,-160.679,-160.764,2841.25,sh600519
75,2001-12-17,-160.748,-160.704,-160.659,-160.759,4413.89,sh600519
76,2001-12-18,-160.682,-160.608,-160.597,-160.75,4821.2,sh600519
77,2001-12-19,-160.608,-160.597,-160.503,-160.656,9620.01,sh600519
78,2001-12-20,-160.608,-160.81,-160.608,-160.83,11362.23,sh600519
79,2001-12-21,-160.821,-160.613,-160.595,-160.821,8135.04,sh600519
80,2001-12-24,-160.592,-160.515,-160.368,-160.624,27250.79,sh600519
81,2001-12-25,-160.51,-160.501,-160.462,-160.599,12182.6,sh600519
82,2001-12-26,-160.494,-160.378,-160.368,-160.572,16809.52,sh600519
83,2001-12-27,-160.373,-160.355,-160.263,-160.426,23284.78,sh600519
84,2001-12-28,-160.359,-160.359,-160.306,-160.434,12279.32,sh600519
85,2001-12-31,-160.293,-160.137,-160.004,-160.331,52195.41,sh600519
86,2002-01-04,-160.107,-160.315,-160.092,-160.332,29109.62,sh600519
87,2002-01-07,-160.386,-160.35,-160.323,-160.469,18942.95,sh600519
88,2002-01-08,-160.412,-160.485,-160.307,-160.505,13286.64,sh600519
89,2002-01-09,-160.501,-160.435,-160.38,-160.528,10606.82,sh600519
90,2002-01-10,-160.416,-160.37,-160.343,-160.528,18815.55,sh600519
91,2002-01-11,-160.41,-160.581,-160.387,-160.59,11834.75,sh600519
92,2002-01-14,-160.643,-160.572,-160.519,-160.691,18718.51,sh600519
93,2002-01-15,-160.593,-160.494,-160.403,-160.606,18247.41,sh600519
94,2002-01-16,-160.505,-160.528,-160.418,-160.697,13974.33,sh600519
95,2002-01-17,-160.554,-160.757,-160.503,-160.821,24180.31,sh600519
96,2002-01-18,-160.803,-160.474,-160.434,-160.821,32262.08,sh600519
97,2002-01-21,-160.537,-160.613,-160.483,-160.665,15755.93,sh600519
98,2002-01-22,-160.625,-160.512,-160.421,-160.625,13485.67,sh600519
99,2002-01-23,-160.474,-160.302,-160.297,-160.554,23336.48,sh600519
100,2002-01-24,-160.348,-160.361,-160.258,-160.448,26615.8,sh600519
101,2002-01-25,-160.37,-160.394,-160.311,-160.448,13941.12,sh600519
102,2002-01-28,-160.412,-160.681,-160.361,-160.714,21667.82,sh600519
103,2002-01-29,-160.732,-160.65,-160.554,-160.771,11872.0,sh600519
104,2002-01-30,-160.661,-160.665,-160.54,-160.732,8419.22,sh600519
105,2002-01-31,-160.59,-160.306,-160.235,-160.59,40828.3,sh600519
106,2002-02-01,-160.323,-160.402,-160.238,-160.43,17345.03,sh600519
107,2002-02-04,-160.38,-160.249,-160.208,-160.412,16510.19,sh600519
108,2002-02-05,-160.247,-160.252,-160.114,-160.3,11195.73,sh600519
109,2002-02-06,-160.259,-160.38,-160.215,-160.396,9668.54,sh600519
110,2002-02-07,-160.38,-160.339,-160.249,-160.391,6688.17,sh600519
111,2002-02-08,-160.306,-160.297,-160.199,-160.309,12569.31,sh600519
112,2002-02-26,-160.236,-160.275,-160.146,-160.332,14815.99,sh600519
113,2002-02-27,-160.261,-160.247,-160.217,-160.323,8290.81,sh600519
114,2002-02-28,-160.235,-160.235,-160.153,-160.274,12506.98,sh600519
115,2002-03-01,-160.243,-160.343,-160.208,-160.377,7421.45,sh600519
116,2002-03-04,-160.35,-160.227,-160.22,-160.391,5224.85,sh600519
117,2002-03-05,-160.224,-160.13,-160.039,-160.259,22188.87,sh600519
118,2002-03-06,-160.092,-160.171,-160.043,-160.231,18620.14,sh600519
119,2002-03-07,-160.199,-160.146,-160.128,-160.226,13616.02,sh600519
120,2002-03-08,-160.137,-159.945,-159.918,-160.137,35326.81,sh600519
121,2002-03-11,-159.934,-159.977,-159.934,-160.044,17606.0,sh600519
122,2002-03-12,-159.977,-160.146,-159.977,-160.146,17251.85,sh600519
123,2002-03-13,-160.179,-160.192,-160.092,-160.201,7793.99,sh600519
124,2002-03-14,-160.215,-160.124,-160.11,-160.226,6387.74,sh600519
125,2002-03-15,-160.231,-160.249,-160.075,-160.261,11892.88,sh600519
126,2002-03-18,-160.213,-160.235,-160.092,-160.252,6070.27,sh600519
127,2002-03-19,-160.217,-160.101,-160.078,-160.231,6774.04,sh600519
128,2002-03-20,-160.092,-160.062,-159.968,-160.11,15031.33,sh600519
129,2002-03-21,-160.004,-160.071,-159.957,-160.117,15037.21,sh600519
130,2002-03-22,-160.071,-160.139,-160.057,-160.16,7972.76,sh600519
131,2002-03-25,-160.147,-160.096,-160.075,-160.181,4315.07,sh600519
132,2002-03-26,-160.11,-160.199,-160.092,-160.213,6239.09,sh600519
133,2002-03-27,-160.208,-160.217,-160.153,-160.251,4991.01,sh600519
134,2002-03-28,-160.233,-160.233,-160.185,-160.235,5291.57,sh600519
135,2002-03-29,-160.235,-160.366,-160.226,-160.394,10625.47,sh600519
136,2002-04-01,-160.384,-160.306,-160.272,-160.391,2766.05,sh600519
137,2002-04-02,-160.304,-160.409,-160.277,-160.446,7329.33,sh600519
138,2002-04-03,-160.409,-160.416,-160.359,-160.444,6019.45,sh600519
139,2002-04-04,-160.418,-160.309,-160.306,-160.499,5161.43,sh600519
140,2002-04-05,-160.274,-160.363,-160.245,-160.394,3046.85,sh600519
141,2002-04-08,-160.359,-160.412,-160.341,-160.421,2300.46,sh600519
142,2002-04-09,-160.412,-160.336,-160.323,-160.434,3291.57,sh600519
143,2002-04-10,-160.336,-160.327,-160.275,-160.377,3423.83,sh600519
144,2002-04-11,-160.325,-160.325,-160.256,-160.339,6797.99,sh600519
145,2002-04-12,-160.302,-160.235,-160.195,-160.32,4519.28,sh600519
146,2002-04-15,-160.153,-160.254,-160.146,-160.306,2925.94,sh600519
147,2002-04-16,-160.256,-160.188,-160.181,-160.256,6036.15,sh600519
148,2002-04-17,-160.146,-160.416,-160.146,-160.439,13219.28,sh600519
149,2002-04-18,-160.412,-160.521,-160.378,-160.522,8538.15,sh600519
150,2002-04-19,-160.521,-160.551,-160.51,-160.609,8854.32,sh600519
151,2002-04-22,-160.59,-160.556,-160.519,-160.608,4113.65,sh600519
152,2002-04-23,-160.556,-160.675,-160.556,-160.677,4088.22,sh600519
153,2002-04-24,-160.679,-160.725,-160.611,-160.739,5050.88,sh600519
154,2002-04-25,-160.75,-160.677,-160.647,-160.75,2596.76,sh600519
155,2002-04-26,-160.679,-160.586,-160.576,-160.697,2381.23,sh600519
156,2002-04-29,-160.554,-160.528,-160.412,-160.554,4665.21,sh600519
157,2002-04-30,-160.505,-160.554,-160.483,-160.599,5978.47,sh600519
158,2002-05-08,-160.535,-160.546,-160.501,-160.586,1700.49,sh600519
159,2002-05-09,-160.59,-160.585,-160.51,-160.59,1712.21,sh600519
160,2002-05-10,-160.581,-160.65,-160.567,-160.652,2688.5,sh600519
161,2002-05-13,-160.666,-160.697,-160.643,-160.7,2830.74,sh600519
162,2002-05-14,-160.697,-160.682,-160.505,-160.73,5070.03,sh600519
163,2002-05-15,-160.647,-160.707,-160.645,-160.732,2244.3,sh600519
164,2002-05-16,-160.723,-160.775,-160.704,-160.784,5549.83,sh600519
165,2002-05-17,-160.787,-160.761,-160.663,-160.812,3859.68,sh600519
166,2002-05-20,-160.769,-160.855,-160.769,-160.856,3353.69,sh600519
167,2002-05-21,-160.672,-160.762,-160.672,-160.785,5707.0,sh600519
168,2002-05-22,-160.75,-160.764,-160.682,-160.777,2974.06,sh600519
169,2002-05-23,-160.611,-160.732,-160.611,-160.75,1619.9,sh600519
170,2002-05-24,-160.766,-160.787,-160.732,-160.824,2407.35,sh600519
171,2002-05-27,-160.768,-160.748,-160.707,-160.787,1653.26,sh600519
172,2002-05-28,-160.732,-160.739,-160.67,-160.75,2614.9,sh600519
173,2002-05-29,-160.73,-160.809,-160.7,-160.828,2684.74,sh600519
174,2002-05-30,-160.789,-160.793,-160.757,-160.839,1962.25,sh600519
175,2002-05-31,-160.768,-160.777,-160.739,-160.803,1806.1,sh600519
176,2002-06-03,-160.785,-160.78,-160.766,-160.855,2290.22,sh600519
177,2002-06-04,-160.785,-160.856,-160.768,-160.945,1976.0,sh600519
178,2002-06-05,-160.856,-160.883,-160.856,-160.928,2224.75,sh600519
179,2002-06-06,-160.878,-160.769,-160.684,-160.928,5757.4,sh600519
180,2002-06-07,-160.803,-160.782,-160.739,-160.837,3622.16,sh600519
181,2002-06-10,-160.768,-160.832,-160.759,-160.855,1832.53,sh600519
182,2002-06-11,-160.812,-160.8,-160.764,-160.83,1539.2,sh600519
183,2002-06-12,-160.803,-160.748,-160.746,-160.848,2082.2,sh600519
184,2002-06-13,-160.75,-160.785,-160.714,-160.789,1623.0,sh600519
185,2002-06-14,-160.785,-160.83,-160.732,-160.839,947.11,sh600519
186,2002-06-17,-160.848,-160.83,-160.828,-160.892,1358.1,sh600519
187,2002-06-18,-160.821,-160.773,-160.753,-160.823,1636.99,sh600519
188,2002-06-19,-160.785,-160.816,-160.768,-160.821,833.5,sh600519
189,2002-06-20,-160.771,-160.789,-160.759,-160.81,1319.2,sh600519
190,2002-06-21,-160.768,-160.681,-160.643,-160.789,4266.51,sh600519
191,2002-06-24,-160.05,-160.203,-160.05,-160.412,61254.41,sh600519
192,2002-06-26,-160.363,-160.439,-160.341,-160.49,15423.0,sh600519
193,2002-06-27,-160.43,-160.451,-160.38,-160.483,5581.78,sh600519
194,2002-06-28,-160.466,-160.407,-160.345,-160.466,10763.73,sh600519
195,2002-07-01,-160.398,-160.448,-160.325,-160.451,4320.0,sh600519
196,2002-07-02,-160.448,-160.457,-160.448,-160.487,3935.07,sh600519
197,2002-07-03,-160.457,-160.473,-160.439,-160.501,5333.12,sh600519
198,2002-07-04,-160.469,-160.578,-160.466,-160.59,6669.87,sh600519
199,2002-07-05,-160.579,-160.562,-160.558,-160.59,6815.67,sh600519
200,2002-07-08,-160.558,-160.56,-160.508,-160.572,3192.72,sh600519
201,2002-07-09,-160.558,-160.569,-160.547,-160.585,3523.23,sh600519
202,2002-07-10,-160.569,-160.64,-160.547,-160.652,4622.79,sh600519
203,2002-07-11,-160.656,-160.602,-160.546,-160.656,2357.61,sh600519
204,2002-07-12,-160.592,-160.585,-160.558,-160.625,1588.49,sh600519
205,2002-07-15,-160.588,-160.606,-160.562,-160.608,1308.58,sh600519
206,2002-07-16,-160.647,-160.608,-160.567,-160.647,2316.49,sh600519
207,2002-07-17,-160.599,-160.608,-160.59,-160.652,1342.19,sh600519
208,2002-07-18,-160.581,-160.547,-160.503,-160.59,5893.89,sh600519
209,2002-07-19,-160.524,-160.521,-160.508,-160.544,2516.89,sh600519
210,2002-07-22,-160.469,-160.519,-160.466,-160.531,6103.57,sh600519
211,2002-07-23,-160.51,-160.546,-160.51,-160.588,2901.58,sh600519
212,2002-07-24,-160.537,-160.519,-160.503,-160.572,4663.87,sh600519
213,2002-07-25,-160.506,-160.565,-160.467,-160.604,1700.42,sh600519
214,2002-07-26,-160.528,-160.6,-160.528,-160.612,1558.24,sh600519
215,2002-07-29,-160.586,-160.686,-160.571,-160.707,2557.48,sh600519
216,2002-07-30,-160.688,-160.719,-160.674,-160.727,3445.96,sh600519
217,2002-07-31,-160.719,-160.758,-160.684,-160.772,2579.85,sh600519
218,2002-08-01,-160.766,-160.774,-160.725,-160.792,2000.89,sh600519
219,2002-08-02,-160.762,-160.737,-160.668,-160.811,1253.88,sh600519
220,2002-08-05,-160.735,-160.758,-160.723,-160.772,1078.12,sh600519
221,2002-08-06,-160.758,-160.739,-160.707,-160.778,2092.37,sh600519
222,2002-08-07,-160.737,-160.739,-160.723,-160.752,1355.79,sh600519
223,2002-08-08,-160.739,-160.764,-160.709,-160.782,1264.6,sh600519
224,2002-08-09,-160.78,-160.825,-160.752,-160.833,2490.2,sh600519
225,2002-08-12,-160.86,-160.899,-160.844,-160.899,2250.5,sh600519
226,2002-08-13,-160.879,-160.899,-160.879,-160.938,1704.13,sh600519
227,2002-08-14,-160.825,-160.825,-160.825,-160.899,2472.46,sh600519
228,2002-08-15,-160.825,-160.868,-160.825,-160.87,1259.55,sh600519
229,2002-08-16,-160.919,-160.86,-160.846,-160.958,2240.98,sh600519
230,2002-08-19,-160.862,-160.887,-160.84,-160.897,1108.96,sh600519
231,2002-08-20,-160.901,-160.84,-160.823,-160.901,2372.11,sh600519
232,2002-08-21,-160.821,-160.84,-160.821,-160.866,1694.51,sh600519
233,2002-08-22,-160.821,-160.786,-160.749,-160.84,4220.34,sh600519
234,2002-08-23,-160.792,-160.776,-160.752,-160.792,2431.41,sh600519
235,2002-08-26,-160.792,-160.874,-160.792,-160.881,2631.49,sh600519
236,2002-08-27,-160.874,-160.85,-160.84,-160.899,2584.41,sh600519
237,2002-08-28,-160.842,-160.907,-160.797,-160.919,3765.82,sh600519
238,2002-08-29,-160.909,-160.921,-160.883,-160.928,2899.37,sh600519
239,2002-08-30,-160.907,-160.924,-160.907,-160.934,1886.68,sh600519
240,2002-09-02,-160.928,-160.938,-160.919,-160.948,2341.3,sh600519
241,2002-09-03,-160.938,-160.893,-160.844,-160.938,2277.01,sh600519
242,2002-09-04,-160.893,-160.901,-160.862,-160.934,1788.69,sh600519
243,2002-09-05,-160.915,-160.958,-160.915,-160.958,2893.69,sh600519
244,2002-09-06,-160.948,-160.948,-160.926,-160.977,1859.62,sh600519
245,2002-09-09,-160.958,-161.003,-160.948,-161.012,2613.9,sh600519
246,2002-09-10,-161.016,-161.094,-160.997,-161.118,8057.12,sh600519
247,2002-09-11,-161.122,-161.192,-161.094,-161.29,9845.29,sh600519
248,2002-09-12,-161.212,-161.198,-161.163,-161.257,1716.59,sh600519
249,2002-09-13,-161.21,-161.18,-161.177,-161.227,1071.73,sh600519
250,2002-09-16,-161.19,-161.27,-161.179,-161.272,3923.51,sh600519
251,2002-09-17,-161.261,-161.231,-161.196,-161.286,2613.49,sh600519
252,2002-09-18,-161.214,-161.237,-161.214,-161.265,1616.06,sh600519
253,2002-09-19,-161.251,-161.212,-161.182,-161.296,3650.15,sh600519
254,2002-09-20,-161.218,-161.265,-161.218,-161.276,1372.98,sh600519
255,2002-09-23,-161.274,-161.323,-161.265,-161.329,2121.1,sh600519
256,2002-09-24,-161.329,-161.411,-161.323,-161.427,7148.54,sh600519
257,2002-09-25,-161.411,-161.349,-161.3,-161.411,3557.09,sh600519
258,2002-09-26,-161.337,-161.401,-161.337,-161.405,2168.07,sh600519
259,2002-09-27,-161.384,-161.372,-161.339,-161.411,1505.45,sh600519
260,2002-10-08,-161.378,-161.392,-161.378,-161.421,3589.77,sh600519
261,2002-10-09,-161.407,-161.46,-161.397,-161.489,2458.71,sh600519
262,2002-10-10,-161.466,-161.45,-161.401,-161.476,1087.67,sh600519
263,2002-10-11,-161.47,-161.489,-161.427,-161.505,1217.05,sh600519
264,2002-10-14,-161.427,-161.481,-161.427,-161.501,1095.29,sh600519
265,2002-10-15,-161.485,-161.45,-161.448,-161.495,2065.94,sh600519
266,2002-10-16,-161.45,-161.425,-161.37,-161.452,2261.33,sh600519
267,2002-10-17,-161.425,-161.487,-161.407,-161.505,1564.8,sh600519
268,2002-10-18,-161.505,-161.64,-161.47,-161.691,4635.33,sh600519
269,2002-10-21,-161.644,-161.632,-161.548,-161.691,1646.05,sh600519
270,2002-10-22,-161.609,-161.528,-161.495,-161.622,2105.71,sh600519
271,2002-10-23,-161.515,-161.577,-161.515,-161.597,1080.78,sh600519
272,2002-10-24,-161.583,-161.581,-161.528,-161.583,970.6,sh600519
273,2002-10-25,-161.581,-161.671,-161.579,-161.681,2368.12,sh600519
274,2002-10-28,-161.681,-161.806,-161.681,-161.818,4471.53,sh600519
275,2002-10-29,-161.7,-161.757,-161.7,-161.874,3198.69,sh600519
276,2002-10-30,-161.749,-161.792,-161.739,-161.806,2035.57,sh600519
277,2002-10-31,-161.792,-161.781,-161.704,-161.798,2817.3,sh600519
278,2002-11-01,-161.782,-161.755,-161.745,-161.806,1471.19,sh600519
279,2002-11-04,-161.755,-161.669,-161.669,-161.755,1995.03,sh600519
280,2002-11-05,-161.661,-161.62,-161.564,-161.698,3485.38,sh600519
281,2002-11-06,-161.612,-161.657,-161.607,-161.661,1622.65,sh600519
282,2002-11-07,-161.652,-161.675,-161.632,-161.696,2416.52,sh600519
283,2002-11-08,-161.564,-161.782,-161.564,-161.806,2717.56,sh600519
284,2002-11-11,-161.773,-161.796,-161.73,-161.835,1882.82,sh600519
285,2002-11-12,-161.788,-161.837,-161.743,-161.847,2395.89,sh600519
286,2002-11-13,-161.841,-161.804,-161.8,-161.863,1953.68,sh600519
287,2002-11-14,-161.802,-161.831,-161.773,-161.837,1688.32,sh600519
288,2002-11-15,-161.837,-161.833,-161.79,-161.867,2349.01,sh600519
289,2002-11-18,-161.837,-161.798,-161.786,-161.837,1947.19,sh600519
290,2002-11-19,-161.798,-161.714,-161.691,-161.814,3218.19,sh600519
291,2002-11-20,-161.704,-161.732,-161.661,-161.818,9579.38,sh600519
292,2002-11-21,-161.751,-161.825,-161.72,-161.827,4019.53,sh600519
293,2002-11-22,-161.798,-161.816,-161.747,-161.88,2429.25,sh600519
294,2002-11-25,-161.814,-161.763,-161.743,-161.876,3987.96,sh600519
295,2002-11-26,-161.739,-161.855,-161.72,-161.857,2054.54,sh600519
296,2002-11-27,-161.876,-161.87,-161.802,-161.911,3320.91,sh600519
297,2002-11-28,-161.859,-161.743,-161.72,-161.872,2492.03,sh600519
298,2002-12-02,-161.7,-161.8,-161.661,-161.814,5850.87,sh600519
299,2002-12-03,-161.814,-161.722,-161.716,-161.857,3103.85,sh600519
300,2002-12-04,-161.784,-161.71,-161.642,-161.784,4151.0,sh600519
301,2002-12-05,-161.724,-161.583,-161.528,-161.739,13020.18,sh600519
302,2002-12-06,-161.603,-161.601,-161.564,-161.638,3741.54,sh600519
303,2002-12-09,-161.603,-161.648,-161.583,-161.661,2902.58,sh600519
304,2002-12-10,-161.638,-161.708,-161.622,-161.72,2611.98,sh600519
305,2002-12-11,-161.73,-161.736,-161.71,-161.779,2546.8,sh600519
306,2002-12-12,-161.736,-161.687,-161.681,-161.773,3989.33,sh600519
307,2002-12-13,-161.837,-161.702,-161.655,-161.837,2223.1,sh600519
308,2002-12-16,-161.702,-161.62,-161.607,-161.726,7976.94,sh600519
309,2002-12-17,-161.62,-161.618,-161.583,-161.657,2926.15,sh600519
310,2002-12-18,-161.626,-161.65,-161.607,-161.657,2028.53,sh600519
311,2002-12-19,-161.65,-161.677,-161.644,-161.698,2310.04,sh600519
312,2002-12-20,-161.677,-161.636,-161.61,-161.677,1624.74,sh600519
313,2002-12-23,-161.587,-161.642,-161.583,-161.661,1984.55,sh600519
314,2002-12-24,-161.64,-161.65,-161.61,-161.704,848.16,sh600519
315,2002-12-25,-161.644,-161.706,-161.642,-161.708,1481.38,sh600519
316,2002-12-26,-161.71,-161.857,-161.7,-161.874,5145.61,sh600519
317,2002-12-27,-161.859,-161.829,-161.804,-161.894,3390.21,sh600519
318,2002-12-30,-161.833,-161.886,-161.833,-161.906,3002.2,sh600519
319,2002-12-31,-161.876,-161.904,-161.841,-161.906,1644.78,sh600519
320,2003-01-02,-161.896,-162.048,-161.896,-162.052,3565.3,sh600519
321,2003-01-03,-162.056,-162.056,-162.005,-162.091,1743.68,sh600519
322,2003-01-06,-162.076,-162.021,-162.013,-162.089,986.36,sh600519
323,2003-01-07,-162.023,-162.066,-162.001,-162.07,1450.5,sh600519
324,2003-01-08,-161.992,-161.935,-161.935,-162.056,1768.02,sh600519
325,2003-01-09,-161.941,-161.892,-161.861,-161.99,2602.57,sh600519
326,2003-01-10,-161.896,-161.913,-161.818,-161.939,2346.38,sh600519
327,2003-01-13,-161.954,-161.921,-161.896,-161.954,1403.8,sh600519
328,2003-01-14,-161.925,-161.722,-161.657,-161.958,9588.25,sh600519
329,2003-01-15,-161.702,-161.661,-161.567,-161.722,11451.68,sh600519
330,2003-01-16,-161.64,-161.581,-161.573,-161.669,7359.08,sh600519
331,2003-01-17,-161.567,-161.665,-161.567,-161.667,3795.18,sh600519
332,2003-01-20,-161.681,-161.693,-161.681,-161.747,2070.9,sh600519
333,2003-01-21,-161.691,-161.691,-161.603,-161.7,4787.44,sh600519
334,2003-01-22,-161.7,-161.732,-161.7,-161.739,1633.1,sh600519
335,2003-01-23,-161.739,-161.73,-161.7,-161.739,2167.49,sh600519
336,2003-01-24,-161.739,-161.72,-161.704,-161.739,2441.19,sh600519
337,2003-01-27,-161.738,-161.64,-161.622,-161.738,3955.68,sh600519
338,2003-01-28,-161.642,-161.634,-161.603,-161.665,3494.96,sh600519
339,2003-01-29,-161.634,-161.626,-161.603,-161.652,3302.19,sh600519
340,2003-02-10,-161.63,-161.681,-161.63,-161.7,1693.78,sh600519
341,2003-02-11,-161.724,-161.669,-161.665,-161.724,821.5,sh600519
342,2003-02-12,-161.661,-161.626,-161.612,-161.7,1477.3,sh600519
343,2003-02-13,-161.63,-161.671,-161.609,-161.671,2718.32,sh600519
344,2003-02-14,-161.681,-161.626,-161.605,-161.681,1904.75,sh600519
345,2003-02-17,-161.661,-161.691,-161.618,-161.696,1567.76,sh600519
346,2003-02-18,-161.696,-161.7,-161.681,-161.72,1048.19,sh600519
347,2003-02-19,-161.7,-161.685,-161.679,-161.71,1029.7,sh600519
348,2003-02-20,-161.679,-161.663,-161.642,-161.691,851.2,sh600519
349,2003-02-21,-161.695,-161.724,-161.681,-161.759,2268.93,sh600519
350,2003-02-24,-161.702,-161.738,-161.702,-161.757,615.66,sh600519
351,2003-02-25,-161.739,-161.624,-161.622,-161.743,1878.59,sh600519
352,2003-02-26,-161.612,-161.661,-161.593,-161.665,1082.15,sh600519
353,2003-02-27,-161.652,-161.653,-161.607,-161.687,1697.61,sh600519
354,2003-02-28,-161.626,-161.642,-161.626,-161.681,1360.45,sh600519
355,2003-03-03,-161.626,-161.524,-161.511,-161.626,6000.93,sh600519
356,2003-03-04,-161.524,-161.55,-161.517,-161.591,1909.5,sh600519
357,2003-03-05,-161.55,-161.44,-161.411,-161.581,9405.01,sh600519
358,2003-03-06,-161.427,-161.505,-161.427,-161.538,4507.69,sh600519
359,2003-03-07,-161.501,-161.542,-161.487,-161.564,2475.45,sh600519
360,2003-03-10,-161.534,-161.622,-161.523,-161.626,3103.4,sh600519
361,2003-03-11,-161.632,-161.642,-161.622,-161.691,1964.49,sh600519
362,2003-03-12,-161.644,-161.63,-161.622,-161.681,1177.17,sh600519
363,2003-03-13,-161.626,-161.614,-161.552,-161.632,1997.58,sh600519
364,2003-03-14,-161.626,-161.638,-161.614,-161.657,2756.42,sh600519
365,2003-03-17,-161.646,-161.677,-161.646,-161.702,4692.92,sh600519
366,2003-03-18,-161.681,-161.741,-161.661,-161.773,3147.9,sh600519
367,2003-03-19,-161.796,-161.816,-161.739,-161.825,3397.92,sh600519
368,2003-03-20,-161.798,-161.8,-161.714,-161.818,1968.4,sh600519
369,2003-03-21,-161.798,-161.714,-161.708,-161.798,2021.07,sh600519
370,2003-03-24,-161.716,-161.738,-161.7,-161.759,1718.7,sh600519
371,2003-03-25,-161.753,-161.798,-161.738,-161.818,2062.38,sh600519
372,2003-03-26,-161.798,-161.857,-161.71,-161.896,3589.51,sh600519
373,2003-03-27,-161.861,-161.773,-161.745,-161.913,2105.65,sh600519
374,2003-03-28,-161.759,-161.79,-161.749,-161.796,3810.7,sh600519
375,2003-03-31,-161.8,-161.788,-161.769,-161.802,3047.3,sh600519
376,2003-04-01,-161.786,-161.755,-161.749,-161.802,3729.84,sh600519
377,2003-04-02,-161.759,-161.73,-161.708,-161.773,3713.2,sh600519
378,2003-04-03,-161.72,-161.739,-161.7,-161.753,5193.67,sh600519
379,2003-04-04,-161.741,-161.792,-161.739,-161.808,4984.73,sh600519
380,2003-04-07,-161.798,-161.859,-161.792,-161.876,4462.11,sh600519
381,2003-04-08,-161.859,-161.876,-161.857,-161.925,6112.87,sh600519
382,2003-04-09,-161.878,-161.798,-161.788,-161.925,10123.77,sh600519
383,2003-04-10,-161.798,-161.814,-161.779,-161.872,10789.13,sh600519
384,2003-04-11,-161.822,-161.708,-161.7,-161.827,29966.84,sh600519
385,2003-04-14,-161.679,-161.589,-161.567,-161.681,12612.41,sh600519
386,2003-04-15,-161.583,-161.61,-161.567,-161.679,7797.83,sh600519
387,2003-04-16,-161.61,-161.702,-161.524,-161.716,17017.15,sh600519
388,2003-04-17,-161.691,-161.743,-161.663,-161.749,7598.87,sh600519
389,2003-04-18,-161.73,-161.724,-161.646,-161.73,5339.32,sh600519
390,2003-04-21,-161.732,-161.882,-161.72,-161.896,11301.53,sh600519
391,2003-04-22,-161.886,-161.902,-161.837,-161.906,5131.14,sh600519
392,2003-04-23,-161.9,-161.986,-161.888,-161.992,5816.64,sh600519
393,2003-04-24,-161.986,-162.05,-161.964,-162.052,9749.38,sh600519
394,2003-04-25,-162.017,-162.003,-161.925,-162.033,7008.41,sh600519
